"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Pakistan","PAK",183266061,1.10231933877031,2,33,3,3,1,1,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,1,4,4,4,4,5,1,2,1,0
"Pakistan","PAK",138553799,0.251685658595747,1,35,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",120530289,0.376579222425468,2,40,2,2,2,2,1,1,1,1,1,1,2,,1,3,2,,,,1,2,1,1,1,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,3,2,1,1,1,,,2,,,,1,2,2,,,1,4,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,1,5,4,4,4,2,1,1,1,1,0
"Pakistan","PAK",198619026,3.78443057226974,1,17,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,3,3,3,3,3,2,3,3,,,,,2,,,2,2,2,,,,2,3,,3,2,3,3,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,4,4,4,,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",190429444,0.251685658595747,1,37,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,3,3,3,2,3,3,3,2,3,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,1,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,2,,0,1,4,4,4,4,4,4,2,2,0,0
"Pakistan","PAK",117760838,0.855877277490722,2,24,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,1,3,2,3,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,5,1,2,3,2,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",206017536,0.423178562904803,1,30,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,2,3,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",172507110,2.28074962031697,2,60,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",206223703,0.510588147857215,1,19,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",119771176,0.251685658595747,1,26,3,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",133062728,1.19643818945385,2,48,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,2,3,1,,0,0,4,2,4,4,2,5,1,2,0,0
"Pakistan","PAK",130400626,0.292273897993252,2,39,3,5,1,2,1,1,1,2,2,1,1,2,1,2,2,,,,1,2,1,1,1,,,,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,3,3,3,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,1,1,1,2,,,3,1,3,3,,3,,0,0,4,4,4,1,1,5,1,1,1,0
"Pakistan","PAK",175814804,0.344942713958533,2,45,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,1,1,1,2,1,2,,,1,1,2,,,,2,2,1,2,2,2,1,,6,1,2,1,2,2,2,1,2,1,2,1,2,1,2,,,2,,,,,,,1,2,2,1,,,2,,,,,,2,1,2,2,2,2,,1,1,4,1,4,4,1,3,1,1,1,0
"Pakistan","PAK",183628344,0.267326070022848,1,31,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,2,2,0,0
"Pakistan","PAK",206415149,0.890445269326007,2,32,1,1,1,2,1,1,1,2,2,1,2,,2,1,2,,,,2,,2,,2,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,1,1,,,1,2,1,1,,,1,2,2,2,1,,,1,2,2,1,,,1,1,2,2,1,,1,1,1,1,3,1,,0,1,2,1,4,2,1,1,1,1,1,0
"Pakistan","PAK",144577887,0.783143202759273,1,55,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,5,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,1,4,4,4,4,4,4,2,2,0,0
"Pakistan","PAK",205583607,3.19784740986188,1,19,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,3,3,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,3,3,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",207340160,0.800885273289351,1,40,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",182587800,1.01641751084845,2,50,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,1,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,1,2,3,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",176047965,0.426283438455314,2,35,2,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,1,4,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,2,1,2,1,2,2,,0,1,4,4,4,2,2,3,1,1,0,0
"Pakistan","PAK",196382921,0.898116574868343,2,25,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,1,3,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,5,1,2,,0,0,2,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",147797288,0.251685658595747,1,25,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,3,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",157107641,0.251685658595747,2,32,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,3,1,2,,0,0,2,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",180032355,0.251685658595747,1,32,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,2,,0,0,4,4,4,4,2,5,2,2,0,0
"Pakistan","PAK",122552461,0.83622954392232,1,22,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,1,2,4,1,,0,0,4,2,4,4,4,5,2,2,0,0
"Pakistan","PAK",184486708,3.03674857970762,2,48,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,1,1,1,2,1,6,2,1,1,2,1,2,1,2,1,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,3,2,1,,1,1,2,4,4,4,2,3,1,1,0,0
"Pakistan","PAK",166736410,0.644956935441008,2,52,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",137443511,3.78443057226974,1,18,1,3,2,2,1,1,0,,,2,,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,1,1,4,1,,0,1,4,4,4,4,1,5,1,2,1,0
"Pakistan","PAK",207358023,0.730722782106933,2,34,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,2,2,3,3,2,2,,0,0,4,4,4,2,4,5,1,2,0,0
"Pakistan","PAK",191824257,0.796656417573339,2,50,2,4,1,2,1,1,0,1,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,2,2,,,,2,,,,1,2,2,,,2,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,1,0,2,4,4,4,3,5,1,1,0,0
"Pakistan","PAK",143764548,1.06930428009139,1,30,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",204817597,1.04583805708473,2,26,3,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,1,1,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,3,2,1,2,,,,1,2,1,1,2,,,,,,1,2,2,1,,,1,2,2,,,,,2,,,,,,3,2,3,1,4,2,,0,0,1,4,4,4,4,2,1,1,1,0
"Pakistan","PAK",169589252,1.70088858144586,2,17,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Pakistan","PAK",209096426,0.251685658595747,1,45,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,2,,0,0,4,4,4,4,2,5,2,2,0,0
"Pakistan","PAK",194528600,1.38027124132233,1,24,3,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",185490694,0.495177953078301,1,17,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,3,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,3,3,2,,7,,,2,,,,2,,,,3,,,,,,3,,,,,,,3,2,,,,,2,,,,,,1,1,1,5,3,1,,0,0,5,5,4,4,5,5,2,2,0,0
"Pakistan","PAK",124073899,0.765120732579723,2,25,2,5,1,2,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,1,2,2,1,,0,1,1,4,4,4,2,5,1,1,1,0
"Pakistan","PAK",145298198,0.426283438455314,2,35,3,5,1,2,1,1,0,1,1,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,2,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,1,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,4,4,2,2,3,2,,0,0,1,4,4,4,1,5,1,1,1,0
"Pakistan","PAK",133547132,0.425183747318889,2,20,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,1,,1,1,4,4,4,4,3,5,1,1,0,0
"Pakistan","PAK",186715748,0.274900776765133,2,22,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,2,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",128896770,1.31494533460472,1,61,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,2,,,,,2,,,1,2,2,,,,2,2,,1,2,2,2,2,6,2,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,3,1,,1,0,4,4,4,4,3,5,2,2,0,0
"Pakistan","PAK",122021850,0.251685658595747,1,42,1,2,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,3,1,1,2,,4,1,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,1,4,4,4,1,5,1,1,1,0
"Pakistan","PAK",162535707,0.355248385983728,2,42,2,4,1,2,1,1,0,2,2,1,1,2,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,1,1,1,2,2,,0,0,3,4,4,4,2,5,1,1,1,0
"Pakistan","PAK",185042704,0.307636616457269,2,37,1,3,1,2,1,1,0,1,2,1,2,,1,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,2,1,2,2,2,2,,0,0,2,1,4,4,4,5,1,2,1,0
"Pakistan","PAK",199722084,0.430450460600361,2,36,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,3,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,3,2,2,2,,0,0,2,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",119405454,0.381827026181905,2,47,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,3,3,,3,,0,1,4,4,4,2,2,5,1,1,0,0
"Pakistan","PAK",167039638,1.00594973841449,1,17,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,3,1,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,0,1,4,4,4,4,4,4,2,2,0,0
"Pakistan","PAK",163599896,1.86455850441559,2,43,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,3,1,3,2,3,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,3,2,2,2,,0,0,2,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",202207974,0.257256985593974,1,30,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,1,2,1,,1,1,1,1,1,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,3,1,1,1,0,0
"Pakistan","PAK",137149057,0.756978230274163,2,28,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,0,1,4,4,4,4,3,5,1,1,0,0
"Pakistan","PAK",189238067,0.531104278382226,2,48,2,5,1,2,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,0,1,4,4,4,2,5,1,1,1,0
"Pakistan","PAK",200308065,0.531104278382226,2,48,3,5,1,1,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,1,2,2,2,2,,0,0,1,4,4,4,2,5,1,1,1,0
"Pakistan","PAK",117553310,0.570584851660482,2,21,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,3,3,2,3,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",123451775,0.916340014531461,2,27,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,3,1,1,1,1,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,4,4,1,4,,1,,0,0,2,4,4,4,2,1,1,1,0,0
"Pakistan","PAK",114879696,1.35024805089609,2,58,1,1,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,2,1,2,,0,0,4,4,1,4,4,5,1,1,1,0
"Pakistan","PAK",124675544,0.690799867104958,1,17,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",196589184,3.78443057226974,2,28,1,2,1,2,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,1,1,1,3,1,,0,1,2,4,4,4,2,5,1,2,1,0
"Pakistan","PAK",205484184,0.440912608892491,2,34,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,4,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,3,1,1,,0,0,2,4,4,4,2,5,1,1,0,0
"Pakistan","PAK",165133893,0.371826894998205,2,38,3,5,1,1,1,1,0,1,1,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,1,,1,3,2,1,1,,,2,,,,1,1,2,1,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,1,4,4,4,1,1,1,1,1,0
"Pakistan","PAK",166643551,1.61554495718144,1,23,1,5,1,2,1,1,1,2,2,2,,,1,1,2,,,,2,,1,2,2,,,,,,,,,,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,1,2,1,,3,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,1,4,4,4,2,1,1,1,1,0
"Pakistan","PAK",179478991,0.392966297305346,2,45,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,4,2,2,1,1,2,1,1,2,1,2,,,1,2,2,,,,2,2,2,1,2,2,1,2,2,1,1,2,,,,2,,,,1,2,1,4,,,4,,,,,,,2,2,,,,,2,,,,,,1,2,2,3,1,2,,1,1,5,4,4,4,1,5,1,1,1,0
"Pakistan","PAK",120084811,0.251685658595747,2,35,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,2,2,1,,0,0,4,4,4,2,4,5,1,2,0,0
"Pakistan","PAK",140604861,0.525699560504229,2,42,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,3,2,2,1,2,1,,,,,2,,,1,2,2,,,,2,2,2,2,2,2,1,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,3,3,2,2,,0,1,4,4,4,2,2,5,1,2,0,0
"Pakistan","PAK",156812284,1.26147685740831,1,25,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",186094825,0.275100091300154,1,25,3,5,2,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,1,1,2,1,2,,,1,2,2,,,,2,2,1,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,2,2,,1,0,4,4,4,4,1,5,1,1,1,0
"Pakistan","PAK",176665532,0.544443304414507,2,40,3,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,1,1,,2,2,2,,,,2,2,1,2,2,2,2,,3,1,1,1,2,1,2,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,4,1,2,1,,1,0,2,4,4,2,4,3,1,2,0,0
"Pakistan","PAK",206201840,0.251685658595747,1,48,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,3,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,2,3,2,,0,0,2,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",159930061,0.563127478311857,2,30,3,4,2,1,1,1,0,2,2,1,1,2,2,2,2,,,,3,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,2,1,0
